index,transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,is_anomalie,annee,mois,trimestre,semaine-jour,montant_eur_verifie,categorie_risque,total_credit,total_debit,solde_net,nb_transaction,montant_moyen,nb_produit,taux_rejet
329,TXN000747,CLI0122,2022-01-07 20:52:00,1000.44,USD,1.08,926.33,Remboursement credit,Compte Courant,Nantes-Commerce,Credit,Rejete,824.0,Premium,36817.07,False,2022,1,1,4,926.33,Low,22269.75,-17615.38,39885.13,22,211.56,8,8.5
330,TXN001658,CLI0039,2024-03-15 14:14:00,2394.01,EUR,1.0,2394.01,Prelevement,Compte Courant,Lille-Grand-Place,Credit,Complete,645.0,Standard,33949.08,False,2024,3,1,4,2394.01,Meduim,14758.21,-8182.41,22940.62,13,505.83,7,4.21
331,TXN001495,CLI0094,2023-08-13 05:32:00,1205.4,USD,1.08,1116.11,Virement international,Livret A,Paris-Centre,Credit,Rejete,435.0,Risque,40639.65,False,2023,8,3,6,1116.11,High,9555.52,-14847.6,24403.12,10,-529.21,7,6.58
332,TXN001614,CLI0111,2023-08-26 17:09:00,1164.87,EUR,1.0,1164.87,Remboursement credit,Compte Epargne,Paris-Centre,Credit,Complete,617.0,Standard,30385.97,False,2023,8,3,5,1164.87,Meduim,11440.45,-96652.75,108093.2,14,-6086.59,6,6.58
333,TXN001225,CLI0087,2024-03-14 05:19:00,418.29,EUR,1.0,418.29,Retrait DAB,Assurance Vie,Toulouse-Capitole,Credit,Complete,607.0,Standard,24378.09,False,2024,3,1,3,418.29,Meduim,3990.46,-8941.51,12931.97,13,-380.85,7,6.81
334,TXN001828,CLI0137,2023-11-29 05:06:00,-358.05,GBP,0.86,-416.34,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,14596.42,False,2023,11,4,2,-416.34,Low,11066.04,-7306.38,18372.42,16,234.98,6,5.57
335,TXN001114,CLI0117,2024-05-10 12:54:00,-345.19,EUR,1.0,-345.19,Virement,Assurance Vie,Lille-Grand-Place,Debit,Complete,643.0,Standard,21764.03,False,2024,5,2,4,-345.19,Meduim,7699.56,-19509.07,27208.63,13,-908.42,6,4.21
336,TXN001778,CLI0081,2024-03-05 20:25:00,2397.8,USD,1.08,2220.19,Virement international,Assurance Vie,Toulouse-Capitole,Credit,Complete,617.0,Standard,6025.72,False,2024,3,1,1,2220.19,Meduim,12105.54,-17979.42,30084.96,14,-419.56,7,6.81
337,TXN001066,CLI0103,2023-11-16 14:41:00,102.69,EUR,1.0,102.69,Paiement CB,Compte Epargne,Paris-Centre,Credit,Complete,645.0,Standard,20963.19,False,2023,11,4,3,102.69,Meduim,1731.42,-19891.59,21623.01,16,-1135.01,8,6.58
338,TXN001133,CLI0109,2024-03-31 09:24:00,452.46,EUR,1.0,452.46,Retrait DAB,Credit Auto,Lyon-Part-Dieu,Credit,Complete,701.0,Standard,6892.38,False,2024,3,1,6,452.46,Low,14263.7,-6498.41,20762.11,13,597.33,7,4.01
339,TXN001851,CLI0138,2024-11-08 14:48:00,-149.42,CHF,0.97,-154.04,Paiement CB,PEA,Bordeaux-Meriadeck,Debit,Complete,749.0,Premium,35374.9,False,2024,11,4,4,-154.04,Low,13507.36,-7821.83,21329.19,14,406.11,8,4.59
340,TXN000406,CLI0014,2023-10-16 17:36:00,-91.8,EUR,1.0,-91.8,Paiement CB,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,673.0,Standard,33714.4,False,2023,10,4,0,-91.8,Meduim,1428.51,86901.43,-85472.92,12,7360.83,5,4.59
341,TXN001825,CLI0075,2023-10-06 03:29:00,250.01,GBP,0.86,290.71,Paiement CB,Credit Immobilier,Nice-Massena,Credit,Complete,645.0,Standard,19934.78,False,2023,10,4,4,290.71,Meduim,5094.41,-4541.56,9635.97,11,50.26,5,7.63
342,TXN000437,CLI0090,2022-03-08 21:36:03,-2522.14,EUR,1.0,-2522.14,Virement,Livret A,Nantes-Commerce,Debit,Complete,682.0,Standard,20906.15,False,2022,3,1,1,-2522.14,Meduim,4860.32,-15284.51,20144.83,10,-1042.42,6,8.5
343,TXN001202,CLI0075,2022-11-24 04:10:00,-219.29,EUR,1.0,-219.29,Paiement CB,Compte Epargne,Nice-Massena,Debit,Complete,647.0,Standard,27660.83,False,2022,11,4,3,-219.29,Meduim,5094.41,-4541.56,9635.97,11,50.26,5,7.63
344,TXN000792,CLI0069,2024-06-18 05:08:00,-1093.53,MAD,10.85,-100.79,Prelevement,PEA,Marseille-Vieux-Port,Debit,En attente,647.0,Standard,35490.05,False,2024,6,2,1,-100.79,Meduim,7759.33,-18995.03,26754.36,19,-591.35,8,5.57
345,TXN001879,CLI0059,2024-11-10 13:17:00,235.54,EUR,1.0,235.54,Paiement CB,Credit Immobilier,Paris-Centre,Credit,Complete,594.0,Standard,28746.8,False,2024,11,4,6,235.54,Meduim,16724.77,-3066.05,19790.82,10,1365.87,5,6.58
346,TXN001007,CLI0108,2022-08-29 13:18:00,2173.83,EUR,1.0,2173.83,Remboursement credit,Assurance Vie,Paris-Centre,Credit,Complete,375.0,Standard,30793.51,True,2022,8,3,0,2173.83,High,5511.89,-11388.69,16900.58,10,-587.68,5,6.58
347,TXN001955,CLI0084,2023-12-18 19:46:00,314.12,EUR,1.0,314.12,Paiement CB,PEA,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,30220.79,False,2023,12,4,0,314.12,Meduim,-195108.71,-9431.16,-185677.55,12,-17044.99,7,5.57
348,TXN000015,CLI0146,2024-08-17 22:19:00,355.87,EUR,1.0,355.87,Paiement CB,Credit Auto,Toulouse-Capitole,Credit,Complete,583.0,Standard,29942.03,False,2024,8,3,5,355.87,Meduim,5345.14,-9446.45,14791.59,10,-410.13,5,6.81
349,TXN000452,CLI0023,2022-04-05 03:33:00,6176.21,EUR,1.0,6176.21,Virement international,Compte Courant,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,15675.93,True,2022,4,2,1,6176.21,Meduim,12190.32,-19683.89,31874.21,14,-535.26,6,5.57
350,TXN000525,CLI0084,2024-12-21 17:28:00,-200000.0,EUR,1.0,1401.12,Interets,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,684.0,Standard,13074.37,True,2024,12,4,5,-200000.0,Meduim,-195108.71,-9431.16,-185677.55,12,-17044.99,7,5.57
351,TXN000113,CLI0099,2023-07-27 19:43:00,-1852.58,USD,1.08,-1715.35,Interets,Livret A,Nantes-Commerce,Debit,Complete,664.0,Standard,39765.37,False,2023,7,3,3,-1715.35,Meduim,2539.48,-98159.89,100699.37,14,-6830.03,8,8.5
352,TXN001566,CLI0042,2022-08-10 07:13:00,-248.05,USD,1.08,-229.68,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,49052.53,False,2022,8,3,2,-229.68,Meduim,9417.45,-4866.79,14284.24,10,455.07,6,4.59
353,TXN000584,CLI0061,2022-11-25 14:40:00,172.25,EUR,1.0,172.25,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,341.0,Risque,13774.42,True,2022,11,4,4,172.25,High,13005.45,-11666.45,24671.9,13,103.0,6,5.57
354,TXN001382,CLI0070,2024-06-16 04:01:00,2353.97,EUR,1.0,2353.97,Depot especes,Compte Epargne,Nantes-Commerce,Credit,Complete,425.0,Risque,47430.92,True,2024,6,2,6,2353.97,High,207054.6,-4646.52,211701.12,13,15569.85,7,8.5
355,TXN000279,CLI0137,2022-04-09 21:06:00,-1978.02,EUR,1.0,-1978.02,Virement,Livret A,Marseille-Vieux-Port,Debit,Complete,725.0,Standard,19074.66,False,2022,4,2,5,-1978.02,Low,11066.04,-7306.38,18372.42,16,234.98,6,5.57
356,TXN001331,CLI0040,2024-11-01 11:26:00,-2240.44,USD,1.08,-2074.48,Prelevement,PEA,Nice-Massena,Debit,Complete,491.0,Risque,12200.46,False,2024,11,4,4,-2074.48,High,15324.52,-7063.25,22387.77,19,434.8,7,7.63
357,TXN001673,CLI0015,2023-04-18 14:29:00,-3784.87,USD,1.08,-3504.51,Virement international,Livret A,Lyon-Part-Dieu,Debit,Complete,648.0,Standard,11289.82,False,2023,4,2,1,-3504.51,Meduim,3752.75,-7055.3,10808.05,11,-300.23,5,4.01
358,TXN000031,CLI0092,2023-05-16 16:26:00,4614.24,EUR,1.0,4614.24,Virement international,Credit Immobilier,Nantes-Commerce,Credit,Complete,717.0,Standard,30513.64,False,2023,5,2,1,4614.24,Low,16754.07,-27797.47,44551.54,19,-581.23,6,8.5
359,TXN000698,CLI0054,2024-08-17 23:52:00,1411.13,EUR,1.0,1411.13,Interets,PEA,Bordeaux-Meriadeck,Credit,Complete,347.0,Risque,21496.77,True,2024,8,3,5,1411.13,High,10759.36,-13131.89,23891.25,15,-158.17,8,4.59
360,TXN001099,CLI0071,2023-08-06 03:30:00,1247.42,EUR,1.0,1247.42,Virement international,PEA,Paris-Centre,Credit,Rejete,797.0,Premium,36649.21,False,2023,8,3,6,1247.42,Low,12861.34,-6949.73,19811.07,17,347.74,7,6.58
361,TXN000539,CLI0063,2023-07-22 15:04:00,-1816.73,EUR,1.0,-1816.73,Virement,Credit Auto,Paris-Centre,Debit,Complete,426.0,Standard,43430.46,True,2023,7,3,5,-1816.73,High,5983.84,130761.3,-124777.46,20,6837.26,8,6.58
362,TXN001735,CLI0135,2022-04-08 18:21:00,-1526.49,EUR,1.0,-1526.49,Depot especes,Credit Auto,Nantes-Commerce,Debit,Complete,593.0,Standard,11004.46,False,2022,4,2,4,-1526.49,Meduim,5754.85,-19486.12,25240.97,17,-807.72,8,8.5
363,TXN001966,CLI0089,2023-07-06 08:05:00,150000.0,EUR,1.0,97.61,Retrait DAB,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,638.0,Standard,37592.71,True,2023,7,3,3,150000.0,Meduim,152819.33,-7980.85,160800.18,10,14483.85,6,4.59
364,TXN001627,CLI0116,2024-05-09 02:24:00,-471.97,EUR,1.0,-471.97,Retrait DAB,PEA,Nice-Massena,Debit,Complete,620.0,Standard,3388.96,False,2024,5,2,3,-471.97,Meduim,10126.45,-5143.15,15269.6,13,383.33,7,7.63
365,TXN001208,CLI0007,2022-12-08 01:41:00,-754.47,EUR,1.0,-754.47,Interets,Credit Auto,Nantes-Commerce,Debit,Rejete,635.0,Standard,16942.14,False,2022,12,4,3,-754.47,Meduim,3093.12,-12818.24,15911.36,15,-648.34,7,8.5
366,TXN000159,CLI0142,2022-01-20 22:10:00,293.92,EUR,1.0,293.92,Interets,PEA,Toulouse-Capitole,Credit,Complete,676.0,Standard,42912.22,False,2022,1,1,3,293.92,Meduim,12751.54,-18286.75,31038.29,16,-345.95,7,6.81
367,TXN001567,CLI0012,2024-11-12 03:25:00,179.58,EUR,1.0,179.58,Paiement CB,Compte Courant,Lille-Grand-Place,Credit,En attente,778.0,Premium,18079.78,False,2024,11,4,1,179.58,Low,11103.97,-7727.22,18831.19,11,306.98,5,4.21
368,TXN001502,CLI0002,2022-05-01 12:47:00,-23.9,EUR,1.0,-23.9,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,606.0,Standard,24527.94,False,2022,5,2,6,-23.9,Meduim,4148.76,-8989.7,13138.46,12,-403.41,6,4.01
369,TXN000969,CLI0093,2022-08-25 22:15:00,233.6,EUR,1.0,233.6,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,786.0,Premium,17664.03,False,2022,8,3,3,233.6,Low,10714.33,-23021.86,33736.19,20,-615.38,8,5.57
370,TXN001639,CLI0021,2022-11-23 06:36:00,1625.62,MAD,10.85,149.83,Virement international,Compte Courant,Marseille-Vieux-Port,Credit,Complete,697.0,Standard,16731.99,False,2022,11,4,2,149.83,Meduim,11273.88,-2628.77,13902.65,11,785.92,5,5.57
371,TXN000004,CLI0076,2023-05-14 09:42:00,-299.15,EUR,1.0,-299.15,Retrait DAB,PEA,Lyon-Part-Dieu,Debit,Complete,326.0,Risque,37322.18,True,2023,5,2,6,-299.15,High,161121.94,-17434.5,178556.44,16,8980.46,8,4.01
372,TXN000120,CLI0123,2022-12-21 14:58:00,-1622.72,EUR,1.0,-1622.72,Remboursement credit,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,595.0,Standard,9693.98,False,2022,12,4,2,-1622.72,Meduim,6640.87,-3179.51,9820.38,7,494.48,6,4.59
373,TXN000342,CLI0139,2024-06-02 16:26:00,-1142.61,CHF,0.97,-1177.95,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,674.0,Standard,40134.78,False,2024,6,2,6,-1177.95,Meduim,7949.47,-6074.66,14024.13,13,144.22,7,5.57
374,TXN000710,CLI0062,2023-08-21 21:58:00,246.89,EUR,1.0,246.89,Depot especes,Credit Consommation,Toulouse-Capitole,Credit,En attente,640.0,Standard,20622.78,False,2023,8,3,0,246.89,Meduim,11334.89,-9184.32,20519.21,11,195.51,7,6.81
375,TXN000582,CLI0009,2023-05-06 08:35:00,1184.84,USD,1.08,1097.07,Virement,PEA,Nice-Massena,Credit,En attente,591.0,Standard,34293.89,False,2023,5,2,5,1097.07,Meduim,14123.14,-7848.55,21971.69,13,482.66,6,7.63
376,TXN001843,CLI0111,2023-08-21 14:42:00,776.62,EUR,1.0,776.62,Prelevement,Compte Epargne,Paris-Centre,Credit,Complete,645.0,Standard,12046.5,False,2023,8,3,0,776.62,Meduim,11440.45,-96652.75,108093.2,14,-6086.59,6,6.58
377,TXN001528,CLI0089,2024-10-13 00:49:00,336.65,USD,1.08,311.71,Depot especes,Livret A,Bordeaux-Meriadeck,Credit,Complete,638.0,Standard,9618.75,False,2024,10,4,6,311.71,Meduim,152819.33,-7980.85,160800.18,10,14483.85,6,4.59
378,TXN001597,CLI0027,2024-03-22 14:30:00,-1540.21,USD,1.08,-1426.12,Prelevement,Livret A,Lyon-Part-Dieu,Debit,Complete,305.0,Risque,17332.48,True,2024,3,1,4,-1426.12,High,4966.71,-4955.35,9922.06,6,1.89,5,4.01
379,TXN001742,CLI0077,2023-11-02 12:24:00,-126.22,EUR,1.0,-126.22,Retrait DAB,PEA,Paris-Centre,Debit,Complete,322.0,Risque,10314.71,True,2023,11,4,3,-126.22,High,8063.66,-8577.07,16640.73,11,-46.67,7,6.58
380,TXN000386,CLI0112,2023-07-20 18:07:00,-3287.3,EUR,1.0,-3287.3,Virement international,Compte Courant,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,34568.5,False,2023,7,3,3,-3287.3,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
381,TXN000075,CLI0093,2023-01-05 06:21:00,-2845.62,EUR,1.0,-2845.62,Virement,Credit Consommation,Marseille-Vieux-Port,Debit,Rejete,786.0,Premium,7831.76,False,2023,1,1,3,-2845.62,Low,10714.33,-23021.86,33736.19,20,-615.38,8,5.57
382,TXN000183,CLI0100,2023-12-14 11:54:00,-1400.69,EUR,1.0,-1400.69,Remboursement credit,Assurance Vie,Lille-Grand-Place,Debit,En attente,656.0,Standard,29549.4,False,2023,12,4,3,-1400.69,Meduim,14840.39,-17422.73,32263.12,21,-122.97,7,4.21
383,TXN001212,CLI0022,2022-08-21 00:51:00,1202.5,GBP,0.86,1398.26,Virement international,Credit Consommation,Toulouse-Capitole,Credit,Complete,787.0,Premium,18732.08,False,2022,8,3,6,1398.26,Low,16507.35,-207707.82,224215.17,16,-11950.03,8,6.81
384,TXN000881,CLI0099,2023-12-24 11:57:00,-1916.46,EUR,1.0,-1916.46,Remboursement credit,Credit Immobilier,Nantes-Commerce,Debit,En attente,664.0,Standard,47909.06,False,2023,12,4,6,-1916.46,Meduim,2539.48,-98159.89,100699.37,14,-6830.03,8,8.5
385,TXN000343,CLI0098,2022-07-20 13:08:00,2185.24,EUR,1.0,2185.24,Virement international,Livret A,Bordeaux-Meriadeck,Credit,Complete,580.0,Standard,43850.64,False,2022,7,3,2,2185.24,Meduim,6008.43,-19012.05,25020.48,15,-866.91,8,4.59
386,TXN000661,CLI0067,2023-10-21 10:13:03,1406.41,EUR,1.0,1406.41,Interets,Compte Courant,Paris-Centre,Credit,En attente,337.0,Risque,6772.91,True,2023,10,4,5,1406.41,High,10336.63,-7145.26,17481.89,10,319.14,6,6.58
387,TXN000847,CLI0032,2023-08-11 12:26:00,2578.15,EUR,1.0,2578.15,Interets,Credit Immobilier,Paris-Centre,Credit,Complete,621.0,Standard,25672.71,False,2023,8,3,4,2578.15,Meduim,6117.31,-9115.42,15232.73,11,-272.56,5,6.58
388,TXN000955,CLI0079,2023-12-14 00:58:00,1845.78,EUR,1.0,1845.78,Virement,Assurance Vie,Paris-Centre,Credit,Complete,689.0,Standard,29588.84,False,2023,12,4,3,1845.78,Meduim,10311.49,-11909.29,22220.78,14,-114.13,7,6.58
389,TXN000933,CLI0041,2022-08-06 15:59:00,-346.07,EUR,1.0,-346.07,Retrait DAB,Credit Consommation,Bordeaux-Meriadeck,Debit,Rejete,643.0,Standard,40446.92,False,2022,8,3,5,-346.07,Meduim,8137.39,-9671.61,17809.0,14,-109.59,7,4.59
390,TXN000267,CLI0007,2023-06-16 13:25:00,-1195.41,MAD,10.85,-110.18,Interets,Credit Consommation,Nantes-Commerce,Debit,Complete,635.0,Standard,35697.13,False,2023,6,2,4,-110.18,Meduim,3093.12,-12818.24,15911.36,15,-648.34,7,8.5
391,TXN000052,CLI0076,2024-05-31 03:50:03,2120.25,EUR,1.0,2120.25,Interets,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,326.0,Risque,44415.74,True,2024,5,2,4,2120.25,High,161121.94,-17434.5,178556.44,16,8980.46,8,4.01
392,TXN000125,CLI0121,2022-10-09 00:35:00,-2934.84,USD,1.08,-2717.44,Prelevement,Credit Auto,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,10052.85,False,2022,10,4,6,-2717.44,Low,14722.8,-9628.19,24350.99,15,339.64,7,5.57
393,TXN001088,CLI0117,2024-04-13 19:17:00,-1503.19,EUR,1.0,-1503.19,Virement,Credit Auto,Lille-Grand-Place,Debit,Complete,645.0,Standard,47576.64,False,2024,4,2,5,-1503.19,Meduim,7699.56,-19509.07,27208.63,13,-908.42,6,4.21
394,TXN000419,CLI0008,2023-12-01 12:42:00,85.89,EUR,1.0,85.89,Paiement CB,Credit Consommation,Nantes-Commerce,Credit,Complete,744.0,Premium,28687.64,False,2023,12,4,4,85.89,Low,7974.7,-8716.71,16691.41,9,-82.45,6,8.5
395,TXN000283,CLI0061,2022-07-02 03:53:00,-1743.75,EUR,1.0,-1743.75,Virement,Livret A,Marseille-Vieux-Port,Debit,Complete,645.0,Risque,3844.91,False,2022,7,3,5,-1743.75,Meduim,13005.45,-11666.45,24671.9,13,103.0,6,5.57
396,TXN001156,CLI0094,2024-01-17 07:20:00,-279.38,EUR,1.0,-279.38,Paiement CB,Credit Immobilier,Paris-Centre,Debit,Complete,435.0,Risque,41389.65,False,2024,1,1,2,-279.38,High,9555.52,-14847.6,24403.12,10,-529.21,7,6.58
397,TXN001681,CLI0066,2022-10-09 23:21:00,471.6,USD,1.08,436.67,Retrait DAB,PEA,Nice-Massena,Credit,Complete,656.0,Standard,7650.15,False,2022,10,4,6,436.67,Meduim,471.6,-10772.28,11243.88,8,-1287.58,5,7.63
398,TXN000597,CLI0129,2024-08-16 04:05:00,-986.09,CHF,0.97,-1016.59,Interets,Credit Immobilier,Paris-Centre,Debit,Complete,573.0,Risque,15732.15,False,2024,8,3,4,-1016.59,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
399,TXN001459,CLI0044,2024-04-01 03:29:00,-281.45,EUR,1.0,-281.45,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Debit,Complete,469.0,Risque,49805.93,False,2024,4,2,0,-281.45,High,12962.53,-11554.16,24516.69,14,100.6,6,4.01
400,TXN001743,CLI0047,2022-11-19 21:47:00,85.15,GBP,0.86,99.01,Retrait DAB,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,397.0,Standard,14708.48,True,2022,11,4,5,99.01,High,15084.56,-227748.13,242832.69,18,-11814.64,7,4.01
401,TXN000652,CLI0007,2022-07-06 03:06:00,-4425.88,EUR,1.0,-4425.88,Virement international,Credit Immobilier,Nantes-Commerce,Debit,Complete,635.0,Standard,4572.47,False,2022,7,3,2,-4425.88,Meduim,3093.12,-12818.24,15911.36,15,-648.34,7,8.5
402,TXN000674,CLI0022,2024-02-12 10:56:00,-2550.69,CHF,0.97,-2629.58,Virement,Credit Immobilier,Toulouse-Capitole,Debit,Complete,787.0,Premium,40139.12,False,2024,2,1,0,-2629.58,Low,16507.35,-207707.82,224215.17,16,-11950.03,8,6.81
403,TXN000759,CLI0040,2023-04-06 22:47:00,45.23,GBP,0.86,52.59,Retrait DAB,Credit Immobilier,Nice-Massena,Credit,Complete,491.0,Risque,36397.03,False,2023,4,2,3,52.59,High,15324.52,-7063.25,22387.77,19,434.8,7,7.63
404,TXN001816,CLI0064,2023-10-20 17:20:00,1533.56,EUR,1.0,1533.56,Virement international,Assurance Vie,Lille-Grand-Place,Credit,Complete,800.0,Premium,42100.74,False,2023,10,4,4,1533.56,Low,6827.18,-11352.41,18179.59,16,-282.83,6,4.21
405,TXN001177,CLI0046,2022-04-02 06:06:00,-3766.42,USD,1.08,-3487.43,Virement international,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,841.0,Premium,3740.88,False,2022,4,2,5,-3487.43,Low,11423.34,-13471.35,24894.69,15,-136.53,6,4.59
406,TXN000577,CLI0022,2022-05-11 13:57:00,3034.79,EUR,1.0,3034.79,Virement international,Livret A,Bordeaux-Meriadeck,Credit,Complete,787.0,Premium,42006.54,False,2022,5,2,2,3034.79,Low,16507.35,-207707.82,224215.17,16,-11950.03,8,4.59
407,TXN001700,CLI0046,2023-01-17 10:29:00,2004.58,EUR,1.0,2004.58,Depot especes,Livret A,Bordeaux-Meriadeck,Credit,Complete,645.0,Premium,30250.34,False,2023,1,1,1,2004.58,Meduim,11423.34,-13471.35,24894.69,15,-136.53,6,4.59
408,TXN001781,CLI0131,2024-07-03 04:52:00,2293.04,EUR,1.0,2293.04,Prelevement,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,838.0,Premium,26389.61,False,2024,7,3,2,2293.04,Low,8115.5,-16705.8,24821.3,16,-536.89,6,5.57
409,TXN001167,CLI0002,2022-02-26 18:36:00,-3123.72,EUR,1.0,-3123.72,Virement international,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,645.0,Standard,31081.53,False,2022,2,1,5,-3123.72,Meduim,4148.76,-8989.7,13138.46,12,-403.41,6,4.01
410,TXN001377,CLI0004,2023-02-27 14:09:00,483.61,EUR,1.0,483.61,Remboursement credit,Livret A,Bordeaux-Meriadeck,Credit,Complete,586.0,Standard,16323.07,False,2023,2,1,0,483.61,Meduim,7057.71,-8563.81,15621.52,16,-94.13,7,4.59
411,TXN000822,CLI0029,2022-08-14 07:06:00,-2871.58,EUR,1.0,-2871.58,Interets,Livret A,Paris-Centre,Debit,Complete,696.0,Standard,6005.71,False,2022,8,3,6,-2871.58,Meduim,-195527.2,-9335.62,-186191.58,12,-17071.9,5,6.58
412,TXN000384,CLI0064,2022-07-12 16:42:00,-2947.24,EUR,1.0,-2947.24,Virement,Assurance Vie,Lille-Grand-Place,Debit,En attente,800.0,Premium,8014.71,False,2022,7,3,1,-2947.24,Low,6827.18,-11352.41,18179.59,16,-282.83,6,4.21
413,TXN000719,CLI0102,2023-03-14 03:22:00,-1003.94,EUR,1.0,-1003.94,Remboursement credit,PEA,Marseille-Vieux-Port,Debit,Complete,645.0,Standard,10717.12,False,2023,3,1,1,-1003.94,Meduim,9016.69,-2810.04,11826.73,9,689.63,6,5.57
414,TXN001454,CLI0083,2022-12-29 20:33:00,627.9,EUR,1.0,627.9,Virement,Credit Auto,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,31386.19,False,2022,12,4,3,627.9,Meduim,15969.15,-6184.94,22154.09,18,543.57,7,4.01
415,TXN000392,CLI0017,2024-10-15 17:09:00,-1858.47,EUR,1.0,-1858.47,Remboursement credit,PEA,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,26207.71,False,2024,10,4,1,-1858.47,Meduim,17305.49,-9625.36,26930.85,20,384.01,8,4.59
416,TXN000995,CLI0051,2024-03-21 22:14:00,-906.05,GBP,0.86,-1053.55,Depot especes,PEA,Marseille-Vieux-Port,Debit,Complete,645.0,Premium,10859.19,False,2024,3,1,3,-1053.55,Meduim,7427.52,-14249.29,21676.81,17,-401.28,7,5.57
417,TXN000058,CLI0080,2023-01-07 04:36:00,-5327.29,EUR,1.0,-5327.29,Virement international,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,758.0,Premium,26571.09,True,2023,1,1,5,-5327.29,Low,2987.74,-7481.69,10469.43,6,-748.99,4,4.59
418,TXN001874,CLI0092,2022-03-17 04:06:00,1029.14,EUR,1.0,1029.14,Virement international,PEA,Nantes-Commerce,Credit,Rejete,717.0,Standard,26897.5,False,2022,3,1,3,1029.14,Low,16754.07,-27797.47,44551.54,19,-581.23,6,8.5
419,TXN000722,CLI0035,2023-10-14 21:30:00,-726.61,EUR,1.0,-726.61,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,32065.54,False,2023,10,4,5,-726.61,Meduim,8105.85,-11146.26,19252.11,13,-233.88,7,4.01
420,TXN001877,CLI0131,2023-10-06 03:29:00,-294.51,EUR,1.0,-294.51,Retrait DAB,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,838.0,Premium,15108.7,False,2023,10,4,4,-294.51,Low,8115.5,-16705.8,24821.3,16,-536.89,6,5.57
421,TXN001442,CLI0076,2023-09-27 18:39:00,2387.28,USD,1.08,2210.44,Virement,Credit Immobilier,Lyon-Part-Dieu,Credit,En attente,326.0,Risque,5506.91,True,2023,9,3,2,2210.44,High,161121.94,-17434.5,178556.44,16,8980.46,8,4.01
422,TXN000545,CLI0135,2022-06-06 03:52:00,-437.13,EUR,1.0,-437.13,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,593.0,Standard,18192.17,False,2022,6,2,0,-437.13,Meduim,5754.85,-19486.12,25240.97,17,-807.72,8,4.59
423,TXN001651,CLI0105,2022-01-27 20:01:00,-1223.46,EUR,1.0,-1223.46,Interets,Compte Courant,Nice-Massena,Debit,Complete,634.0,Standard,19404.18,False,2022,1,1,3,-1223.46,Meduim,4421.19,-99755.29,104176.48,16,-5958.38,8,7.63
424,TXN000999,CLI0006,2023-02-20 03:16:00,485.25,EUR,1.0,485.25,Paiement CB,Compte Epargne,Toulouse-Capitole,Credit,Complete,620.0,Standard,4743.81,False,2023,2,1,0,485.25,Meduim,9470.72,-11996.7,21467.42,16,-157.87,6,6.81
425,TXN000117,CLI0107,2022-02-24 19:30:00,147.45,USD,1.08,136.53,Paiement CB,Credit Consommation,Lille-Grand-Place,Credit,Complete,420.0,Risque,29217.81,True,2022,2,1,3,136.53,High,3714.37,-7328.92,11043.29,10,-361.46,7,4.21
426,TXN001354,CLI0085,2023-02-15 00:43:00,-1317.03,EUR,1.0,-1317.03,Depot especes,Credit Consommation,Toulouse-Capitole,Debit,En attente,390.0,Risque,1132.48,True,2023,2,1,2,-1317.03,High,9618.88,-21210.13,30829.01,16,-724.45,8,6.81
427,TXN000270,CLI0096,2024-08-07 03:30:03,45.76,EUR,1.0,45.76,Paiement CB,Livret A,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,9807.74,False,2024,8,3,2,45.76,Low,16337.27,-16773.56,33110.83,20,-21.81,8,4.01
